0.000000       0.000000       0.065000       
0.000000       0.514000       0.065000       
0.000557       0.000000       0.065000       
0.000557       0.514000       1.682341       
0.001128       0.000000       0.065000       
0.001128       0.514000       1.535819       
0.001713       0.000000       0.065000       
0.001713       0.514000       1.454701       
0.002312       0.000000       0.065000       
0.002312       0.514000       1.398894       
0.002927       0.000000       0.065000       
0.002927       0.514000       1.356462       
0.003557       0.000000       0.065000       
0.003557       0.514000       1.322266       
0.004202       0.000000       0.065000       
0.004202       0.514000       1.293630       
0.004864       0.000000       0.065000       
0.004864       0.514000       1.268992       
0.005543       0.000000       0.065000       
0.005543       0.514000       1.247361       
0.006238       0.000000       0.065000       
0.006238       0.514000       1.228070       
0.006951       0.000000       0.065000       
0.006951       0.514000       1.210649       
0.007681       0.000000       0.065000       
0.007681       0.514000       1.194757       
0.008430       0.000000       0.065000       
0.008430       0.514000       1.180134       
0.009198       0.000000       0.065000       
0.009198       0.514000       1.166584       
0.009985       0.000000       0.065000       
0.009985       0.514000       1.153950       
0.010791       0.000000       0.065000       
0.010791       0.514000       1.142108       
0.011618       0.000000       0.065000       
0.011618       0.514000       1.130957       
0.012465       0.000000       0.065000       
0.012465       0.514000       1.120414       
0.013333       0.000000       0.065000       
0.013333       0.514000       1.110409       
0.014223       0.000000       0.065000       
0.014223       0.514000       1.100885       
0.015136       0.000000       0.065000       
0.015136       0.514000       1.091791       
0.016071       0.000000       0.065000       
0.016071       0.514000       1.083086       
0.017030       0.000000       0.065000       
0.017030       0.514000       1.074734       
0.018012       0.000000       0.065000       
0.018012       0.514000       1.066702       
0.019019       0.000000       0.065000       
0.019019       0.514000       1.058964       
0.020051       0.000000       0.065000       
0.020051       0.514000       1.051494       
0.021110       0.000000       0.065000       
0.021110       0.514000       1.044272       
0.022194       0.000000       0.065000       
0.022194       0.514000       1.037278       
0.023306       0.000000       0.065000       
0.023306       0.514000       1.030496       
0.024445       0.000000       0.065000       
0.024445       0.514000       1.023910       
0.025613       0.000000       0.065000       
0.025613       0.514000       1.017508       
0.026810       0.000000       0.065000       
0.026810       0.514000       1.011276       
0.028037       0.000000       0.065000       
0.028037       0.514000       1.005204       
0.029295       0.000000       0.065000       
0.029295       0.514000       0.999281       
0.030584       0.000000       0.065000       
0.030584       0.514000       0.993498       
0.031906       0.000000       0.065000       
0.031906       0.514000       0.987848       
0.033260       0.000000       0.065000       
0.033260       0.514000       0.982322       
0.034648       0.000000       0.065000       
0.034648       0.514000       0.976914       
0.036071       0.000000       0.065000       
0.036071       0.514000       0.971617       
0.037530       0.000000       0.065000       
0.037530       0.514000       0.966425       
0.039025       0.000000       0.065000       
0.039025       0.514000       0.961332       
0.040558       0.000000       0.065000       
0.040558       0.514000       0.956334       
0.042128       0.000000       0.065000       
0.042128       0.514000       0.951426       
0.043738       0.000000       0.065000       
0.043738       0.514000       0.946604       
0.045389       0.000000       0.065000       
0.045389       0.514000       0.941863       
0.047080       0.000000       0.065000       
0.047080       0.514000       0.937200       
0.048814       0.000000       0.065000       
0.048814       0.514000       0.932611       
0.050591       0.000000       0.065000       
0.050591       0.514000       0.928093       
0.052413       0.000000       0.065000       
0.052413       0.514000       0.923643       
0.054280       0.000000       0.065000       
0.054280       0.514000       0.919258       
0.056194       0.000000       0.065000       
0.056194       0.514000       0.914935       
0.058155       0.000000       0.065000       
0.058155       0.514000       0.910672       
0.060166       0.000000       0.065000       
0.060166       0.514000       0.906467       
0.062227       0.000000       0.065000       
0.062227       0.514000       0.902316       
0.064339       0.000000       0.065000       
0.064339       0.514000       0.898219       
0.066505       0.000000       0.065000       
0.066505       0.514000       0.894173       
0.068724       0.000000       0.065000       
0.068724       0.514000       0.890176       
0.070999       0.000000       0.065000       
0.070999       0.514000       0.886226       
0.073331       0.000000       0.065000       
0.073331       0.514000       0.882322       
0.075721       0.000000       0.065000       
0.075721       0.514000       0.878462       
0.078171       0.000000       0.065000       
0.078171       0.514000       0.874645       
0.080682       0.000000       0.065000       
0.080682       0.514000       0.870869       
0.083256       0.000000       0.065000       
0.083256       0.514000       0.867132       
0.085894       0.000000       0.065000       
0.085894       0.514000       0.863434       
0.088598       0.000000       0.065000       
0.088598       0.514000       0.859774       
0.091370       0.000000       0.065000       
0.091370       0.514000       0.856150       
0.094211       0.000000       0.065000       
0.094211       0.514000       0.852560       
0.097123       0.000000       0.065000       
0.097123       0.514000       0.849005       
0.100108       0.000000       0.065000       
0.100108       0.514000       0.845482       
0.103167       0.000000       0.065000       
0.103167       0.514000       0.841992       
0.106303       0.000000       0.065000       
0.106303       0.514000       0.838532       
0.109517       0.000000       0.065000       
0.109517       0.514000       0.835103       
0.112812       0.000000       0.065000       
0.112812       0.514000       0.831703       
0.116189       0.000000       0.065000       
0.116189       0.514000       0.828331       
0.119651       0.000000       0.065000       
0.119651       0.514000       0.824988       
0.123199       0.000000       0.065000       
0.123199       0.514000       0.821671       
0.126836       0.000000       0.065000       
0.126836       0.514000       0.818380       
0.130563       0.000000       0.065000       
0.130563       0.514000       0.815116       
0.134384       0.000000       0.065000       
0.134384       0.514000       0.811876       
0.138301       0.000000       0.065000       
0.138301       0.514000       0.808660       
0.142315       0.000000       0.065000       
0.142315       0.514000       0.805469       
0.146430       0.000000       0.065000       
0.146430       0.514000       0.802300       
0.150647       0.000000       0.065000       
0.150647       0.514000       0.799154       
0.154970       0.000000       0.065000       
0.154970       0.514000       0.796031       
0.159401       0.000000       0.065000       
0.159401       0.514000       0.792928       
0.163943       0.000000       0.065000       
0.163943       0.514000       0.789847       
0.168599       0.000000       0.065000       
0.168599       0.514000       0.786787       
0.173370       0.000000       0.065000       
0.173370       0.514000       0.783747       
0.178261       0.000000       0.065000       
0.178261       0.514000       0.780726       
0.183275       0.000000       0.065000       
0.183275       0.514000       0.777725       
0.188413       0.000000       0.065000       
0.188413       0.514000       0.774743       
0.193681       0.000000       0.065000       
0.193681       0.514000       0.771779       
0.199079       0.000000       0.065000       
0.199079       0.514000       0.768834       
0.204613       0.000000       0.065000       
0.204613       0.514000       0.765906       
0.210285       0.000000       0.065000       
0.210285       0.514000       0.762996       
0.216099       0.000000       0.065000       
0.216099       0.514000       0.760102       
0.222059       0.000000       0.065000       
0.222059       0.514000       0.757226       
0.228167       0.000000       0.065000       
0.228167       0.514000       0.754366       
0.234428       0.000000       0.065000       
0.234428       0.514000       0.751522       
0.240845       0.000000       0.065000       
0.240845       0.514000       0.748694       
0.247423       0.000000       0.065000       
0.247423       0.514000       0.745882       
0.254166       0.000000       0.065000       
0.254166       0.514000       0.743084       
0.261077       0.000000       0.065000       
0.261077       0.514000       0.740302       
0.268160       0.000000       0.065000       
0.268160       0.514000       0.737535       
0.275421       0.000000       0.065000       
0.275421       0.514000       0.734782       
0.282863       0.000000       0.065000       
0.282863       0.514000       0.732044       
0.290492       0.000000       0.065000       
0.290492       0.514000       0.729319       
0.298311       0.000000       0.065000       
0.298311       0.514000       0.726608       
0.306325       0.000000       0.065000       
0.306325       0.514000       0.723911       
0.314540       0.000000       0.065000       
0.314540       0.514000       0.721228       
0.322961       0.000000       0.065000       
0.322961       0.514000       0.718557       
0.331592       0.000000       0.065000       
0.331592       0.514000       0.715900       
0.340438       0.000000       0.065000       
0.340438       0.514000       0.713255       
0.349506       0.000000       0.065000       
0.349506       0.514000       0.710623       
0.358800       0.000000       0.065000       
0.358800       0.514000       0.708003       
0.368327       0.000000       0.065000       
0.368327       0.514000       0.705395       
0.378092       0.000000       0.065000       
0.378092       0.514000       0.702800       
0.388101       0.000000       0.065000       
0.388101       0.514000       0.700216       
0.398361       0.000000       0.065000       
0.398361       0.514000       0.697644       
0.408876       0.000000       0.065000       
0.408876       0.514000       0.695084       
0.419655       0.000000       0.065000       
0.419655       0.514000       0.692535       
0.430703       0.000000       0.065000       
0.430703       0.514000       0.689998       
0.442028       0.000000       0.065000       
0.442028       0.514000       0.687471       
0.453635       0.000000       0.065000       
0.453635       0.514000       0.684956       
0.465533       0.000000       0.065000       
0.465533       0.514000       0.682451       
0.477728       0.000000       0.065000       
0.477728       0.514000       0.679957       
0.490228       0.000000       0.065000       
0.490228       0.514000       0.677474       
0.503040       0.000000       0.065000       
0.503040       0.514000       0.675001       
0.516173       0.000000       0.065000       
0.516173       0.514000       0.672538       
0.529634       0.000000       0.065000       
0.529634       0.514000       0.670086       
0.543432       0.000000       0.065000       
0.543432       0.514000       0.667644       
0.557575       0.000000       0.065000       
0.557575       0.514000       0.665211       
0.572071       0.000000       0.065000       
0.572071       0.514000       0.662789       
0.586929       0.000000       0.065000       
0.586929       0.514000       0.660376       
0.602159       0.000000       0.065000       
0.602159       0.514000       0.657973       
0.617770       0.000000       0.065000       
0.617770       0.514000       0.655580       
0.633771       0.000000       0.065000       
0.633771       0.514000       0.653196       
0.650172       0.000000       0.065000       
0.650172       0.514000       0.650821       
0.666984       0.000000       0.065000       
0.666984       0.514000       0.648456       
0.684215       0.000000       0.065000       
0.684215       0.514000       0.646100       
0.701877       0.000000       0.065000       
0.701877       0.514000       0.643753       
0.719981       0.000000       0.065000       
0.719981       0.514000       0.641415       
0.738537       0.000000       0.065000       
0.738537       0.514000       0.639086       
0.757557       0.000000       0.065000       
0.757557       0.514000       0.636765       
0.777053       0.000000       0.065000       
0.777053       0.514000       0.634454       
0.797036       0.000000       0.065000       
0.797036       0.514000       0.632151       
0.817519       0.000000       0.065000       
0.817519       0.514000       0.629857       
0.838514       0.000000       0.065000       
0.838514       0.514000       0.627571       
0.860033       0.000000       0.065000       
0.860033       0.514000       0.625293       
0.882091       0.000000       0.065000       
0.882091       0.514000       0.623024       
0.904700       0.000000       0.065000       
0.904700       0.514000       0.620764       
0.927874       0.000000       0.065000       
0.927874       0.514000       0.618511       
0.951628       0.000000       0.065000       
0.951628       0.514000       0.616267       
0.975976       0.000000       0.065000       
0.975976       0.514000       0.614031       
1.000932       0.000000       0.065000       
1.000932       0.514000       0.611802       
1.026512       0.000000       0.065000       
1.026512       0.514000       0.609582       
1.052732       0.000000       0.065000       
1.052732       0.514000       0.607370       
1.079607       0.000000       0.065000       
1.079607       0.514000       0.605165       
1.107154       0.000000       0.065000       
1.107154       0.514000       0.602968       
1.135389       0.000000       0.065000       
1.135389       0.514000       0.600779       
1.164331       0.000000       0.065000       
1.164331       0.514000       0.598598       
1.193996       0.000000       0.065000       
1.193996       0.514000       0.596424       
1.224403       0.000000       0.065000       
1.224403       0.514000       0.594258       
1.255569       0.000000       0.065000       
1.255569       0.514000       0.592099       
1.287515       0.000000       0.065000       
1.287515       0.514000       0.589948       
1.320260       0.000000       0.065000       
1.320260       0.514000       0.587804       
1.353823       0.000000       0.065000       
1.353823       0.514000       0.585667       
1.388226       0.000000       0.065000       
1.388226       0.514000       0.583538       
1.423488       0.000000       0.065000       
1.423488       0.514000       0.581416       
1.459632       0.000000       0.065000       
1.459632       0.514000       0.579301       
1.496680       0.000000       0.065000       
1.496680       0.514000       0.577194       
1.534654       0.000000       0.065000       
1.534654       0.514000       0.575093       
1.573577       0.000000       0.065000       
1.573577       0.514000       0.573000       
1.613473       0.000000       0.065000       
1.613473       0.514000       0.570913       
1.654367       0.000000       0.065000       
1.654367       0.514000       0.568834       
1.696283       0.000000       0.065000       
1.696283       0.514000       0.566761       
1.739247       0.000000       0.065000       
1.739247       0.514000       0.564695       
1.783285       0.000000       0.065000       
1.783285       0.514000       0.562636       
1.828423       0.000000       0.065000       
1.828423       0.514000       0.560584       
1.874691       0.000000       0.065000       
1.874691       0.514000       0.558539       
1.922115       0.000000       0.065000       
1.922115       0.514000       0.556500       
1.970725       0.000000       0.065000       
1.970725       0.514000       0.554468       
2.020550       0.000000       0.065000       
2.020550       0.514000       0.552443       
2.071620       0.000000       0.065000       
2.071620       0.514000       0.550424       
2.123967       0.000000       0.065000       
2.123967       0.514000       0.548412       
2.177623       0.000000       0.065000       
2.177623       0.514000       0.546407       
2.232621       0.000000       0.065000       
2.232621       0.514000       0.544408       
2.288993       0.000000       0.065000       
2.288993       0.514000       0.542415       
2.346775       0.000000       0.065000       
2.346775       0.514000       0.540429       
2.406001       0.000000       0.065000       
2.406001       0.514000       0.538449       
2.466708       0.000000       0.065000       
2.466708       0.514000       0.536476       
2.528932       0.000000       0.065000       
2.528932       0.514000       0.534508       
2.592712       0.000000       0.065000       
2.592712       0.514000       0.532548       
2.658087       0.000000       0.065000       
2.658087       0.514000       0.530593       
2.725096       0.000000       0.065000       
2.725096       0.514000       0.528645       
2.793780       0.000000       0.065000       
2.793780       0.514000       0.526703       
2.864181       0.000000       0.065000       
2.864181       0.514000       0.524767       
2.936343       0.000000       0.065000       
2.936343       0.514000       0.522837       
3.010308       0.000000       0.065000       
3.010308       0.514000       0.520913       
3.086123       0.000000       0.065000       
3.086123       0.514000       0.518996       
3.163833       0.000000       0.065000       
3.163833       0.514000       0.517084       
3.243485       0.000000       0.065000       
3.243485       0.514000       0.515179       
3.325129       0.000000       0.065000       
3.325129       0.514000       0.513279       
3.408814       0.000000       0.065000       
3.408814       0.514000       0.511386       
3.494591       0.000000       0.065000       
3.494591       0.514000       0.509498       
3.582513       0.000000       0.065000       
3.582513       0.514000       0.507617       
3.672633       0.000000       0.065000       
3.672633       0.514000       0.505741       
3.765005       0.000000       0.065000       
3.765005       0.514000       0.503871       
3.859687       0.000000       0.065000       
3.859687       0.514000       0.502007       
3.956736       0.000000       0.065000       
3.956736       0.514000       0.500149       
4.056211       0.000000       0.065000       
4.056211       0.514000       0.498296       
4.158173       0.000000       0.065000       
4.158173       0.514000       0.496449       
4.262684       0.000000       0.065000       
4.262684       0.514000       0.494608       
4.369808       0.000000       0.065000       
4.369808       0.514000       0.492773       
4.479610       0.000000       0.065000       
4.479610       0.514000       0.490944       
4.592157       0.000000       0.065000       
4.592157       0.514000       0.489120       
4.707518       0.000000       0.065000       
4.707518       0.514000       0.487301       
4.825763       0.000000       0.065000       
4.825763       0.514000       0.485489       
4.946964       0.000000       0.065000       
4.946964       0.514000       0.483682       
5.071195       0.000000       0.065000       
5.071195       0.514000       0.481880       
5.198531       0.000000       0.065000       
5.198531       0.514000       0.480084       
5.329052       0.000000       0.065000       
5.329052       0.514000       0.478294       
5.462835       0.000000       0.065000       
5.462835       0.514000       0.476509       
5.599962       0.000000       0.065000       
5.599962       0.514000       0.474729       
5.740518       0.000000       0.065000       
5.740518       0.514000       0.472955       
5.884588       0.000000       0.065000       
5.884588       0.514000       0.471187       
6.032259       0.000000       0.065000       
6.032259       0.514000       0.469424       
6.183623       0.000000       0.065000       
6.183623       0.514000       0.467666       
6.338770       0.000000       0.065000       
6.338770       0.514000       0.465914       
6.497796       0.000000       0.065000       
6.497796       0.514000       0.464167       
6.660798       0.000000       0.065000       
6.660798       0.514000       0.462425       
6.827875       0.000000       0.065000       
6.827875       0.514000       0.460689       
6.999128       0.000000       0.065000       
6.999128       0.514000       0.458958       
7.174663       0.000000       0.065000       
7.174663       0.514000       0.457232       
7.354587       0.000000       0.065000       
7.354587       0.514000       0.455511       
7.539008       0.000000       0.065000       
7.539008       0.514000       0.453796       
7.728040       0.000000       0.065000       
7.728040       0.514000       0.452086       
7.921798       0.000000       0.065000       
7.921798       0.514000       0.450381       
8.120400       0.000000       0.065000       
8.120400       0.514000       0.448682       
8.323967       0.000000       0.065000       
8.323967       0.514000       0.446987       
8.532622       0.000000       0.065000       
8.532622       0.514000       0.445298       
8.746495       0.000000       0.065000       
8.746495       0.514000       0.443613       
8.965714       0.000000       0.065000       
8.965714       0.514000       0.441934       
9.190414       0.000000       0.065000       
9.190414       0.514000       0.440260       
9.420731       0.000000       0.065000       
9.420731       0.514000       0.438591       
9.656806       0.000000       0.065000       
9.656806       0.514000       0.436927       
9.898783       0.000000       0.065000       
9.898783       0.514000       0.435268       
10.146809      0.000000       0.065000       
10.146809      0.514000       0.433614       
10.401036      0.000000       0.065000       
10.401036      0.514000       0.431965       
10.661619      0.000000       0.065000       
10.661619      0.514000       0.430321       
10.928716      0.000000       0.065000       
10.928716      0.514000       0.428682       
11.202491      0.000000       0.065000       
11.202491      0.514000       0.427048       
11.483110      0.000000       0.065000       
11.483110      0.514000       0.425419       
11.770745      0.000000       0.065000       
11.770745      0.514000       0.423795       
12.065570      0.000000       0.065000       
12.065570      0.514000       0.422175       
12.367766      0.000000       0.065000       
12.367766      0.514000       0.420561       
12.677517      0.000000       0.065000       
12.677517      0.514000       0.418951       
12.995012      0.000000       0.065000       
12.995012      0.514000       0.417346       
13.320444      0.000000       0.065000       
13.320444      0.514000       0.415746       
13.654012      0.000000       0.065000       
13.654012      0.514000       0.414151       
13.995919      0.000000       0.065000       
13.995919      0.514000       0.412561       
14.346374      0.000000       0.065000       
14.346374      0.514000       0.410975       
14.705590      0.000000       0.065000       
14.705590      0.514000       0.409395       
15.073786      0.000000       0.065000       
15.073786      0.514000       0.407818       
15.451188      0.000000       0.065000       
15.451188      0.514000       0.406247       
15.838024      0.000000       0.065000       
15.838024      0.514000       0.404680       
16.234532      0.000000       0.065000       
16.234532      0.514000       0.403119       
16.640952      0.000000       0.065000       
16.640952      0.514000       0.401561       
17.057532      0.000000       0.065000       
17.057532      0.514000       0.400009       
17.484528      0.000000       0.065000       
17.484528      0.514000       0.398461       
17.922198      0.000000       0.065000       
17.922198      0.514000       0.396917       
18.370809      0.000000       0.065000       
18.370809      0.514000       0.395379       
18.830636      0.000000       0.065000       
18.830636      0.514000       0.393845       
19.301959      0.000000       0.065000       
19.301959      0.514000       0.392315       
19.785065      0.000000       0.065000       
19.785065      0.514000       0.390790       
20.280248      0.000000       0.065000       
20.280248      0.514000       0.389270       
20.787811      0.000000       0.065000       
20.787811      0.514000       0.387754       
21.308063      0.000000       0.065000       
21.308063      0.514000       0.386243       
21.841322      0.000000       0.065000       
21.841322      0.514000       0.384736       
22.387912      0.000000       0.065000       
22.387912      0.514000       0.383234       
22.948166      0.000000       0.065000       
22.948166      0.514000       0.381736       
23.522427      0.000000       0.065000       
23.522427      0.514000       0.380242       
24.111045      0.000000       0.065000       
24.111045      0.514000       0.378754       
24.714378      0.000000       0.065000       
24.714378      0.514000       0.377269       
25.332794      0.000000       0.065000       
25.332794      0.514000       0.375789       
25.966670      0.000000       0.065000       
25.966670      0.514000       0.374314       
26.616394      0.000000       0.065000       
26.616394      0.514000       0.372842       
27.282361      0.000000       0.065000       
27.282361      0.514000       0.371376       
27.964976      0.000000       0.065000       
27.964976      0.514000       0.369913       
28.664658      0.000000       0.065000       
28.664658      0.514000       0.368455       
29.381831      0.000000       0.065000       
29.381831      0.514000       0.367001       
30.116934      0.000000       0.065000       
30.116934      0.514000       0.365552       
30.870414      0.000000       0.065000       
30.870414      0.514000       0.364107       
31.642731      0.000000       0.065000       
31.642731      0.514000       0.362666       
32.434356      0.000000       0.065000       
32.434356      0.514000       0.361230       
33.245772      0.000000       0.065000       
33.245772      0.514000       0.359798       
34.077473      0.000000       0.065000       
34.077473      0.514000       0.358370       
34.929966      0.000000       0.065000       
34.929966      0.514000       0.356946       
35.803772      0.000000       0.065000       
35.803772      0.514000       0.355526       
36.699423      0.000000       0.065000       
36.699423      0.514000       0.354111       
37.617466      0.000000       0.065000       
37.617466      0.514000       0.352700       
38.558459      0.000000       0.065000       
38.558459      0.514000       0.351293       
39.522977      0.000000       0.065000       
39.522977      0.514000       0.349891       
40.511609      0.000000       0.065000       
40.511609      0.514000       0.348492       
41.524956      0.000000       0.065000       
41.524956      0.514000       0.347098       
42.563636      0.000000       0.065000       
42.563636      0.514000       0.345708       
43.628284      0.000000       0.065000       
43.628284      0.514000       0.344322       
44.719548      0.000000       0.065000       
44.719548      0.514000       0.342940       
45.838094      0.000000       0.065000       
45.838094      0.514000       0.341562       
46.984603      0.000000       0.065000       
46.984603      0.514000       0.340189       
48.159775      0.000000       0.065000       
48.159775      0.514000       0.338819       
49.364326      0.000000       0.065000       
49.364326      0.514000       0.337453       
50.598991      0.000000       0.065000       
50.598991      0.514000       0.336092       
51.864522      0.000000       0.065000       
51.864522      0.514000       0.334734       
53.161692      0.000000       0.065000       
53.161692      0.514000       0.333381       
54.491291      0.000000       0.065000       
54.491291      0.514000       0.332032       
55.854130      0.000000       0.065000       
55.854130      0.514000       0.330686       
57.251040      0.000000       0.065000       
57.251040      0.514000       0.329345       
58.682873      0.000000       0.065000       
58.682873      0.514000       0.328008       
60.150502      0.000000       0.065000       
60.150502      0.514000       0.326674       
61.654821      0.000000       0.065000       
61.654821      0.514000       0.325345       
63.196749      0.000000       0.065000       
63.196749      0.514000       0.324019       
64.777224      0.000000       0.065000       
64.777224      0.514000       0.322698       
66.397211      0.000000       0.065000       
66.397211      0.514000       0.321380       
68.057699      0.000000       0.065000       
68.057699      0.514000       0.320066       
69.759698      0.000000       0.065000       
69.759698      0.514000       0.318756       
71.504247      0.000000       0.065000       
71.504247      0.514000       0.317450       
73.292410      0.000000       0.065000       
73.292410      0.514000       0.316148       
75.125277      0.000000       0.065000       
75.125277      0.514000       0.314850       
77.003966      0.000000       0.065000       
77.003966      0.514000       0.313556       
78.929622      0.000000       0.065000       
78.929622      0.514000       0.312265       
80.903419      0.000000       0.065000       
80.903419      0.514000       0.310978       
82.926561      0.000000       0.065000       
82.926561      0.514000       0.309695       
85.000282      0.000000       0.065000       
85.000282      0.514000       0.308416       
87.125846      0.000000       0.065000       
87.125846      0.514000       0.307141       
89.304549      0.000000       0.065000       
89.304549      0.514000       0.305870       
91.537720      0.000000       0.065000       
91.537720      0.514000       0.304602       
93.826719      0.000000       0.065000       
93.826719      0.514000       0.303338       
96.172944      0.000000       0.065000       
96.172944      0.514000       0.302078       
98.577825      0.000000       0.065000       
98.577825      0.514000       0.300821       
101.042827     0.000000       0.065000       
101.042827     0.514000       0.299568       
103.569455     0.000000       0.065000       
103.569455     0.514000       0.298319       
106.159248     0.000000       0.065000       
106.159248     0.514000       0.297074       
108.813786     0.000000       0.065000       
108.813786     0.514000       0.295832       
111.534687     0.000000       0.065000       
111.534687     0.514000       0.294594       
114.323611     0.000000       0.065000       
114.323611     0.514000       0.293360       
117.182258     0.000000       0.065000       
117.182258     0.514000       0.292129       
120.112372     0.000000       0.065000       
120.112372     0.514000       0.290902       
123.115738     0.000000       0.065000       
123.115738     0.514000       0.289679       
126.194188     0.000000       0.065000       
126.194188     0.514000       0.288459       
129.349599     0.000000       0.065000       
129.349599     0.514000       0.287243       
132.583896     0.000000       0.065000       
132.583896     0.514000       0.286031       
135.899050     0.000000       0.065000       
135.899050     0.514000       0.284822       
139.297083     0.000000       0.065000       
139.297083     0.514000       0.283616       
142.780067     0.000000       0.065000       
142.780067     0.514000       0.282414       
146.350126     0.000000       0.065000       
146.350126     0.514000       0.281216       
150.009436     0.000000       0.065000       
150.009436     0.514000       0.280022       
153.760228     0.000000       0.065000       
153.760228     0.514000       0.278830       
157.604791     0.000000       0.065000       
157.604791     0.514000       0.277643       
161.545468     0.000000       0.065000       
161.545468     0.514000       0.276459       
165.584661     0.000000       0.065000       
165.584661     0.514000       0.275278       
169.724834     0.000000       0.065000       
169.724834     0.514000       0.274101       
173.968512     0.000000       0.065000       
173.968512     0.514000       0.272928       
178.318282     0.000000       0.065000       
178.318282     0.514000       0.271757       
182.776795     0.000000       0.065000       
182.776795     0.514000       0.270591       
187.346772     0.000000       0.065000       
187.346772     0.514000       0.269428       
192.030998     0.000000       0.065000       
192.030998     0.514000       0.268268       
196.832330     0.000000       0.065000       
196.832330     0.514000       0.267112       
201.753695     0.000000       0.065000       
201.753695     0.514000       0.265959       
206.798094     0.000000       0.065000       
206.798094     0.514000       0.264809       
211.968603     0.000000       0.065000       
211.968603     0.514000       0.263663       
217.268375     0.000000       0.065000       
217.268375     0.514000       0.262520       
222.700642     0.000000       0.065000       
222.700642     0.514000       0.261381       
228.268714     0.000000       0.065000       
228.268714     0.514000       0.260245       
233.975989     0.000000       0.065000       
233.975989     0.514000       0.259113       
239.825946     0.000000       0.065000       
239.825946     0.514000       0.257984       
245.822151     0.000000       0.065000       
245.822151     0.514000       0.256858       
251.968262     0.000000       0.065000       
251.968262     0.514000       0.255735       
258.268025     0.000000       0.065000       
258.268025     0.514000       0.254616       
264.725282     0.000000       0.065000       
264.725282     0.514000       0.253500       
271.343971     0.000000       0.065000       
271.343971     0.514000       0.252388       
278.128127     0.000000       0.065000       
278.128127     0.514000       0.251278       
285.081887     0.000000       0.065000       
285.081887     0.514000       0.250172       
292.209491     0.000000       0.065000       
292.209491     0.514000       0.249070       
