1.32026 0.488985
1.35382 0.371328
1.38823 0.349567
1.42349 0.460359
1.45963 0.386771
1.49668 0.334233
1.53465 0.40887
1.57358 0.402949
1.61347 0.391715
1.65437 0.462634
1.69628 0.48043
1.73925 0.430613
1.78328 0.432969
1.82842 0.505233
1.87469 0.415136
1.92211 0.396821
1.97072 0.532582
2.02055 0.523513
2.07162 0.35666
2.12397 0.540538
2.17762 0.488661
2.23262 0.541355
2.28899 0.510303
2.34677 0.46746
2.406 0.429323
2.46671 0.756523
2.52893 0.527658
2.59271 0.567788
2.65809 0.564881
2.7251 0.575092
2.79378 0.432163
2.86418 0.564792
2.93634 0.586075
3.01031 0.593709
3.08612 0.712126
3.16383 0.587095
3.24349 0.670525
3.32513 0.815841
3.40881 0.606371
3.49459 0.599688
3.58251 0.756807
3.67263 0.578302
3.76501 0.629682
3.85969 0.679818
3.95674 0.707126
4.05621 0.702915
4.15817 0.660018
4.26268 0.597003
4.36981 0.814586
4.47961 0.690655
4.59216 0.640361
4.70752 0.655946
4.82576 0.816369
4.94696 0.744613
5.07119 0.629875
5.19853 0.74234
5.32905 0.761318
5.46283 0.657183
5.59996 0.651321
5.74052 0.818576
5.88459 0.730774
6.03226 0.736585
6.18362 0.715846
6.33877 0.712973
6.4978 0.77656
6.6608 0.620249
6.82787 0.766173
6.99913 0.719883
7.17466 0.621067
7.35459 0.55131
7.53901 0.549068
7.72804 0.509133
7.9218 0.524287
8.1204 0.528782
8.32397 0.465076
8.53262 0.452717
8.74649 0.757244
8.96571 0.383166
9.19041 0.426691
9.42073 0.428517
9.65681 0.406547
9.89878 0.401545
10.1468 0.379602
10.401 0.397239
10.6616 0.470303
10.9287 0.414542
11.2025 0.363953
11.4831 0.492291
11.7707 0.355042
12.0656 0.412136
12.3678 0.566303
12.6775 0.359062
12.995 0.348708
13.3204 0.400975
13.654 0.314583
13.9959 0.37601
14.3464 0.333451
14.7056 0.356519
15.0738 0.34587
15.4512 0.352053
15.838 0.322087
16.2345 0.334037
16.641 0.366815
17.0575 0.328356
17.4845 0.320819
17.9222 0.327324
18.3708 0.313214
18.8306 0.308675
19.302 0.33636
19.7851 0.308973
20.2802 0.29306
20.7878 0.313018
21.3081 0.289245
21.8413 0.281711
22.3879 0.314043
22.9482 0.286195
23.5224 0.277646
24.111 0.280159
24.7144 0.278969
25.3328 0.276406
25.9667 0.254832
26.6164 0.234614
27.2824 0.235857
27.965 0.251222
28.6647 0.223752
29.3818 0.210881
30.1169 0.226977
30.8704 0.212213
31.6427 0.195123
32.4344 0.243894
33.2458 0.194514
34.0775 0.197242
34.93 0.200293
35.8038 0.186552
36.6994 0.161912
37.6175 0.213889
38.5585 0.175902
39.523 0.208456
40.5116 0.165275
41.525 0.18192
42.5636 0.156001
43.6283 0.199194
44.7195 0.133837
45.8381 0.202831
46.9846 0.13461
48.1598 0.147069
49.3643 0.152993
50.599 0.168548
51.8645 0.125661
53.1617 0.166384
54.4913 0.132564
55.8541 0.138659
57.251 0.127506
58.6829 0.153806
60.1505 0.102264
61.6548 0.156496
63.1967 0.119008
64.7772 0.131835
66.3972 0.127184
68.0577 0.130414
69.7597 0.134069
71.5042 0.127732
73.2924 0.12406
75.1253 0.126341
77.004 0.11534
78.9296 0.125199
80.9034 0.108789
82.9266 0.114081
85.0003 0.106449
87.1258 0.111497
89.3045 0.1066
91.5377 0.0983843
93.8267 0.0971668
96.1729 0.0961599
98.5778 0.0945064
101.043 0.0958978
103.569 0.0835653
106.159 0.0880848
108.814 0.0812656
111.535 0.0856574
114.324 0.0805061
117.182 0.0767279
120.112 0.0737908
123.116 0.0746678
126.194 0.071351
129.35 0.0738276
132.584 0.0637984
135.899 0.0739887
139.297 0.0649526
142.78 0.064925
146.35 0.0608358
150.009 0.063722
153.76 0.0561907
157.605 0.0558381
161.545 0.0521196
165.585 0.0583395
169.725 0.0483597
173.969 0.0479698
178.318 0.0448686
182.777 0.0496444
187.347 0.0416436
192.031 0.041169
196.832 0.0386499
201.754 0.0422332
206.798 0.035884
211.969 0.0352948
217.268 0.0333169
222.701 0.0359136
228.269 0.0309447
233.976 0.0302243
239.826 0.0287436
245.822 0.0305227
251.968 0.0267092
258.268 0.0258498
264.725 0.0248219
271.344 0.0259223
278.128 0.0230773
285.082 0.022078
292.209 0.021459
299.515 0.0219951
307.004 0.019963
314.679 0.020669
322.547 0.0215494
330.611 0.0171949
338.877 0.0176627
347.349 0.0188036
356.034 0.0147479
364.935 0.014643
374.059 0.015922
383.411 0.0122394
392.997 0.0125445
402.822 0.0130691
412.894 0.0105774
423.216 0.0103079
433.797 0.0111683
444.643 0.00867844
455.76 0.00892742
467.154 0.00907229
478.833 0.00759563
490.805 0.00723272
503.076 0.00786541
515.653 0.00612275
528.545 0.00637486
541.759 0.00627998
555.304 0.00547086
569.187 0.0050492
583.417 0.00557065
598.003 0.00428919
612.954 0.00457717
628.278 0.00432356
643.986 0.00396261
660.086 0.00349608
676.588 0.0039779
693.504 0.00297264
710.842 0.00331498
728.613 0.00294767
746.829 0.00345254
765.501 0.00263684
784.639 0.00307048
804.255 0.00217175
824.362 0.00252541
844.972 0.00178894
866.097 0.00207678
887.75 0.00147386
909.944 0.00170753
932.693 0.00121453
956.011 0.00140361
979.912 0.00100109
1004.41 0.00115349
1029.52 0.000825431
1055.26 0.00094763
1081.64 0.000680861
1108.68 0.000778213
1136.4 0.000561885
1164.81 0.000638787
1193.93 0.000463973
1223.78 0.000524046
1254.38 0.0003834
1285.74 0.000429622
1317.88 0.000317096
1350.83 0.000351918
1384.6 0.000262537
1419.21 0.000287976
1454.7 0.000217643
1491.06 0.000235358
1528.34 0.000180704
1566.55 0.000192061
1605.71 0.000150311
1645.86 0.000156433
1687 0.000125305
1729.18 0.000127117
1772.41 0.000104733
1816.72 0.000102995
1862.14 0.000120011
1908.69 0.00010532
1956.41 8.49127e-05
2005.32 6.84469e-05
2055.46 5.51836e-05
2106.84 4.44781e-05
2159.51 3.586e-05
2213.5 2.88992e-05
2268.84 2.33009e-05
2325.56 1.87743e-05
2383.7 1.51391e-05
2443.29 1.21947e-05
2504.38 9.83569e-06
2566.99 7.91939e-06
2631.16 6.38993e-06
2696.94 5.14168e-06
2764.37 4.15143e-06
2833.48 3.33715e-06
2904.31 2.69742e-06
2976.92 2.16495e-06
3051.35 1.75312e-06
3127.63 1.40358e-06
3205.82 1.13996e-06
3285.97 9.09088e-07
3368.12 7.41904e-07
3452.32 5.87937e-07
3538.63 4.83566e-07
3627.1 3.7936e-07
3717.77 3.15965e-07
3810.72 2.43883e-07
3905.99 2.07286e-07
4003.64 1.55862e-07
4103.73 1.36864e-07
4206.32 9.86452e-08
4311.48 9.12801e-08
4419.27 6.14177e-08
4529.75 6.18215e-08
4643 3.7158e-08
4759.07 4.28313e-08
4878.05 2.13076e-08
5000 8.1248e-08
